id,sample_id,total_change,main_code,adv_code,problem_id,lang,author
193,193-525-java-3_9,0.061016949152542375,"class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}","class Solution {
    public int findMaxLength(int[] nums) {
        if (!(nums != null && nums.length != 0)) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(!(nums[i] != 0)) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(!map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}",525,java,3
193,193-525-java-3_10,0.003389830508474576,"class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}","class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}",525,java,3
193,193-525-java-3_14,0.006779661016949152,"class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}","class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 48) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}",525,java,3
193,193-525-java-3_23,0.2745762711864407,"class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}","class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(!map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 not present
                map.put(sum, i);
            }
            else{ // if it's present then update max
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
        }
        return max; // finally return it
    }
}",525,java,3
193,193-525-java-3_27,0.4847457627118644,"class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }
        return max; // finally return it
    }
}","class Solution {
    public int findMaxLength(int[] nums) {
        if (nums == null || nums.length == 0) { // Base Case
            return 0;
        }
        // Converting all 0 to -1
        for(int i = 0; i < nums.length; i++){
            if(nums[i] == 0) nums[i] = -1;
        }
        int sum = 0; // current
        int max = 0; // final-ans
        Map<Integer, Integer> map = new HashMap<>();
        map.put(0, -1); // put reference in the starting of 0 & -1, as i have tell you in the starting  

        // Moved the function declaration below the map initialization
        for(int i = 0; i < nums.length; i++){
            sum += nums[i]; // cumulative sum
            if(map.containsKey(sum)){ // if cumulative sum key :- 0, -1, 1 already present
                int last = map.get(sum); // we get it's value
                max = Math.max(max, i - last); // and update max
            }
            else{ // if it's not present then create it's key-value pair
                map.put(sum, i);
            }
        }

        return max; // finally return it
    }
}",525,java,3
261,261-916-cpp-14_8,0.37209302325581395,"class Solution {
public:
    string decodeAtIndex(string s, int k) {
        long long n = 0; // Length of decoded string
        long long size = 0; // Total size of string after decoding

        // Calculate the total size and length of the decoded string
        for (char c : s) {
            if (isdigit(c)) {
                int digit = c - '0';
                size *= digit; // Update the size based on the digit
                n *= digit; // Update the length based on the digit
            } else {
                size++; // Increment size for non-digit characters
                n++; // Increment length for non-digit characters
            }
        }

        // Iterate through the string in reverse order
        for (int i = s.size() - 1; i >= 0; i--) {
            char c = s[i];
            if (isdigit(c)) {
                int digit = c - '0';
                size /= digit; // Adjust size based on the digit
                n /= digit; // Adjust length based on the digit
                k %= n; // Update k by taking modulo n
            } else {
                if (k == 0 || k == n) {
                    return string(1, c); // Return the current character if k matches length
                }
                size--; // Decrement size for non-digit characters
                n--; // Decrement length for non-digit characters
            }
        }

        return """"; // Return an empty string if k is out of bounds
    }
};","class Solution {
public:
    string decodeAtIndex(string s, int k) {
        long long n = 0; // Length of decoded string
        long long size = 0; // Total size of string after decoding

        // Calculate the total size and length of the decoded string
        for (char c : s) {
            if (isdigit(c)) {
                int digit = c - '0';
                size *= digit; // Update the size based on the digit
                n *= digit; // Update the length based on the digit
            } else {
                size++; // Increment size for non-digit characters
                n++; // Increment length for non-digit characters
            }
        }

        // Iterate through the string in reverse order
        for (int i = s.size() - 1; i >= 0; i--) {
            char c = s[i];
            if (isdigit(c)) {
                int digit = c - '0';
                size = size / digit; // Adjust size based on the digit
                n = n / digit; // Adjust length based on the digit
                k = k % n; // Update k by taking modulo n
            } else {
                if (k == 0 || k == n) {
                    return string(1, c); // Return the current character if k matches length
                }
                size--; // Decrement size for non-digit characters
                n--; // Decrement length for non-digit characters
            }
        }

        return """"; // Return an empty string if k is out of bounds
    }
};",916,cpp,14
261,261-916-cpp-14_9,0.26162790697674415,"class Solution {
public:
    string decodeAtIndex(string s, int k) {
        long long n = 0; // Length of decoded string
        long long size = 0; // Total size of string after decoding

        // Calculate the total size and length of the decoded string
        for (char c : s) {
            if (isdigit(c)) {
                int digit = c - '0';
                size *= digit; // Update the size based on the digit
                n *= digit; // Update the length based on the digit
            } else {
                size++; // Increment size for non-digit characters
                n++; // Increment length for non-digit characters
            }
        }

        // Iterate through the string in reverse order
        for (int i = s.size() - 1; i >= 0; i--) {
            char c = s[i];
            if (isdigit(c)) {
                int digit = c - '0';
                size /= digit; // Adjust size based on the digit
                n /= digit; // Adjust length based on the digit
                k %= n; // Update k by taking modulo n
            } else {
                if (k == 0 || k == n) {
                    return string(1, c); // Return the current character if k matches length
                }
                size--; // Decrement size for non-digit characters
                n--; // Decrement length for non-digit characters
            }
        }

        return """"; // Return an empty string if k is out of bounds
    }
};","class Solution {
public:
    string decodeAtIndex(string s, int k) {
        long long n = 0; // Length of decoded string
        long long size = 0; // Total size of string after decoding

        // Calculate the total size and length of the decoded string
        for (char c : s) {
            if (!(isdigit(c))) {
                int digit = c - '0';
                size *= digit; // Update the size based on the digit
                n *= digit; // Update the length based on the digit
            } else {
                size++; // Increment size for non-digit characters
                n++; // Increment length for non-digit characters
            }
        }

        // Iterate through the string in reverse order
        for (int i = s.size() - 1; i >= 0; i--) {
            char c = s[i];
            if (!(isdigit(c))) {
                int digit = c - '0';
                size /= digit; // Adjust size based on the digit
                n /= digit; // Adjust length based on the digit
                k %= n; // Update k by taking modulo n
            } else {
                if (!(k == 0) || !(k == n)) {
                    return string(1, c); // Return the current character if k matches length
                }
                size--; // Decrement size for non-digit characters
                n--; // Decrement length for non-digit characters
            }
        }

        return """"; // Return an empty string if k is out of bounds
    }
};",916,cpp,14
261,261-916-cpp-14_23,0.2063953488372093,"class Solution {
public:
    string decodeAtIndex(string s, int k) {
        long long n = 0; // Length of decoded string
        long long size = 0; // Total size of string after decoding

        // Calculate the total size and length of the decoded string
        for (char c : s) {
            if (isdigit(c)) {
                int digit = c - '0';
                size *= digit; // Update the size based on the digit
                n *= digit; // Update the length based on the digit
            } else {
                size++; // Increment size for non-digit characters
                n++; // Increment length for non-digit characters
            }
        }

        // Iterate through the string in reverse order
        for (int i = s.size() - 1; i >= 0; i--) {
            char c = s[i];
            if (isdigit(c)) {
                int digit = c - '0';
                size /= digit; // Adjust size based on the digit
                n /= digit; // Adjust length based on the digit
                k %= n; // Update k by taking modulo n
            } else {
                if (k == 0 || k == n) {
                    return string(1, c); // Return the current character if k matches length
                }
                size--; // Decrement size for non-digit characters
                n--; // Decrement length for non-digit characters
            }
        }

        return """"; // Return an empty string if k is out of bounds
    }
};","class Solution {
public:
    string decodeAtIndex(string s, int k) {
        long long n = 0; // Length of decoded string
        long long size = 0; // Total size of string after decoding

        // Calculate the total size and length of the decoded string
        for (char c : s) {
            if (isdigit(c)) {
                int digit = c - '0';
                size *= digit; // Update the size based on the digit
                n *= digit; // Update the length based on the digit
            } else {
                size++; // Increment size for non-digit characters
                n++; // Increment length for non-digit characters
            }
        }

        // Iterate through the string in reverse order
        for (int i = s.size() - 1; i >= 0; i--) {
            char c = s[i];
            if (isdigit(c)) {
                int digit = c - '0';
                size /= digit; // Adjust size based on the digit
                n /= digit; // Adjust length based on the digit
                k %= n; // Update k by taking modulo n
            } else {
                if (k == 0 || k == n) {
                    size--; // Decrement size for non-digit characters
                    n--; // Decrement length for non-digit characters
                } else {
                    return string(1, c); // Return the current character if k matches length
                }
            }
        }

        return """"; // Return an empty string if k is out of bounds
    }
};",916,cpp,14
406,406-1657-javascript-110_5,0.43119266055045874,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            winner = arr[i];
            wins = 1; // Swapped the order of these statements
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_8,0.10091743119266056,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (arr[i] < winner)
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (k == wins)
            break;
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_9,0.11009174311926606,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (!(winner <= arr[i]))
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (!(wins != k))
            break;
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_10,0.1743119266055046,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == 1 * k)
            break;
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_14,0.03669724770642202,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[48];
    let wins = 0;
    
    for (let i = 49; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_17,0.24770642201834864,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    let i = 1;
    while (i < arr.length) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
        
        i++;
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_22,0.42201834862385323,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i]){
            wins++;
        } else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k){
            break;
        }
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_23,0.22935779816513763,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i]) {
            wins = 1;
            winner = arr[i];
        }
        else
            wins++;
        
        if (wins == k)
            break;
    }
    
    return winner;
};",1657,javascript,110
406,406-1657-javascript-110_24,0.027522935779816515,"var getWinner = function(arr, k) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};","var getWinner = function(k, arr) {
    let winner = arr[0];
    let wins = 0;
    
    for (let i = 1; i < arr.length; i++) {
        if (winner > arr[i])
            wins++;
        else {
            wins = 1;
            winner = arr[i];
        }
        
        if (wins == k)
            break;
    }
    
    return winner;
};",1657,javascript,110
300,300-1055-java-85_5,0.4782608695652174,"class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i]%60]++;
        }

        long ans = 0;

        for(int i=1; i<30; i++){
            ans = ans + count[i]*count[60-i];
        }

        ans = ans + (count[0]*(count[0]-1))/2 + (count[30]*(count[30]-1))/2;
        return (int)ans;
    }
}","class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i]%60]++;
        }

        long ans = 0;

        ans = ans + (count[0]*(count[0]-1))/2 + (count[30]*(count[30]-1))/2;

        for(int i=1; i<30; i++){
            ans = ans + count[i]*count[60-i];
        }

        return (int)ans;
    }
}",1055,java,85
300,300-1055-java-85_8,0.024844720496894408,"class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i]%60]++;
        }

        long ans = 0;

        for(int i=1; i<30; i++){
            ans = ans + count[i]*count[60-i];
        }

        ans = ans + (count[0]*(count[0]-1))/2 + (count[30]*(count[30]-1))/2;
        return (int)ans;
    }
}","class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i]%60]++;
        }

        long ans = 0;

        for(int i=1; i<30; i++){
            ans = ans + count[i]*count[60-i];
        }

        ans = ans + (count[0]*(count[0]+1))/2 + (count[30]*(count[30]+1))/2;
        return (int)ans;
    }
}",1055,java,85
300,300-1055-java-85_10,0.45962732919254656,"class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i]%60]++;
        }

        long ans = 0;

        for(int i=1; i<30; i++){
            ans = ans + count[i]*count[60-i];
        }

        ans = ans + (count[0]*(count[0]-1))/2 + (count[30]*(count[30]-1))/2;
        return (int)ans;
    }
}","class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i] % 60]++;
        }

        long ans = 0;

        for(int i=1; i<30; i++){
            ans = ans + count[i] * count[60 - i];
        }

        ans = ans + (count[0] * (count[0] - 1)) / 2 + (count[30] * (count[30] - 1)) / 2;
        return (int)ans;
    }
}",1055,java,85
300,300-1055-java-85_23,0.4409937888198758,"class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i]%60]++;
        }

        long ans = 0;

        for(int i=1; i<30; i++){
            ans = ans + count[i]*count[60-i];
        }

        ans = ans + (count[0]*(count[0]-1))/2 + (count[30]*(count[30]-1))/2;
        return (int)ans;
    }
}","class Solution {
    public int numPairsDivisibleBy60(int[] arr) {
        int n = arr.length;

        long count[] = new long[60];

        for(int i=0; i<n; i++){
            count[arr[i]%60]++;
        }

        long ans = 0;

        for(int i=1; i<30; i++){
            // Swapping the if-else conditionals
            ans = ans + count[60-i]*count[i];
        }

        ans = ans + (count[0]*(count[0]-1))/2 + (count[30]*(count[30]-1))/2;
        return (int)ans;
    }
}",1055,java,85
246,246-729-cpp-178_0,0.43506493506493504,"class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};","class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s);
        if (next != books.end() && next->first < e) return false;
        if (next != books.begin() && s < (--next)->second) return false;
        books[s] = e;
        return true;
    }
};",729,cpp,178
246,246-729-cpp-178_5,0.2077922077922078,"class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};","class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        books[s] = e;
        return true;
    }
};",729,cpp,178
246,246-729-cpp-178_8,0.025974025974025976,"class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};","class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first > e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s > (--next)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};",729,cpp,178
246,246-729-cpp-178_11,0.2597402597402597,"class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};","class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (next -= 1)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};",729,cpp,178
246,246-729-cpp-178_14,0.05194805194805195,"class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};","class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(115); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < 101) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        books[115] = 101;
        return true;
    }
};",729,cpp,178
246,246-729-cpp-178_23,0.2077922077922078,"class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        books[s] = e;
        return true;
    }
};","class MyCalendar {
    map<int, int> books;
public:
    bool book(int s, int e) {
        auto next = books.lower_bound(s); // first element with key not go before k (i.e., either it is equivalent or goes after).
        if (next != books.begin() && s < (--next)->second) return false; // new book started within a existing book (prev)
        if (next != books.end() && next->first < e) return false; // a existing book started within the new book (next)
        books[s] = e;
        return true;
    }
};",729,cpp,178
221,221-657-java-138_5,0.0916030534351145,"class Solution {
    public boolean judgeCircle(String moves) {
        int UpDown = 0;
        int LeftRight = 0;

        for (char c : moves.toCharArray() )
        {
            if (c == 'U')
                UpDown++;
            else if (c == 'D')
                UpDown--;
            else if (c == 'R')
                LeftRight++;
            else if (c == 'L')
                LeftRight--;
        }
        return (LeftRight == 0 && UpDown == 0);
    }
}","class Solution {
    public boolean judgeCircle(String moves) {
        int UpDown = 0;
        int LeftRight = 0;

        for (char c : moves.toCharArray() )
        {
            if (c == 'R')
                LeftRight++;
            else if (c == 'L')
                LeftRight--;
            else if (c == 'U')
                UpDown++;
            else if (c == 'D')
                UpDown--;
        }
        return (LeftRight == 0 && UpDown == 0);
    }
}",657,java,138
221,221-657-java-138_6,0.12213740458015267,"class Solution {
    public boolean judgeCircle(String moves) {
        int UpDown = 0;
        int LeftRight = 0;

        for (char c : moves.toCharArray() )
        {
            if (c == 'U')
                UpDown++;
            else if (c == 'D')
                UpDown--;
            else if (c == 'R')
                LeftRight++;
            else if (c == 'L')
                LeftRight--;
        }
        return (LeftRight == 0 && UpDown == 0);
    }
}","class Solution {
    public boolean judgeCircle(String moves) {
        int upDown = 0;
        int leftRight = 0;

        for (char c : moves.toCharArray() )
        {
            if (c == 'U')
                upDown++;
            else if (c == 'D')
                upDown--;
            else if (c == 'R')
                leftRight++;
            else if (c == 'L')
                leftRight--;
        }
        return (leftRight == 0 && upDown == 0);
    }
}",657,java,138
